lon,lat,date
2.167,41.385,2019-10-06
2.167,41.385,2019-09-08
2.167,41.385,2019-03-26
2.168,41.385,2019-09-13
2.168,41.385,2019-02-13
2.168,41.385,2019-07-17
2.168,41.385,2019-10-23
2.168,41.385,2019-11-29
2.168,41.385,2019-07-16
2.168,41.385,2019-09-29
2.168,41.385,2019-12-16
2.17,41.385,2019-08-27
2.17,41.385,2019-09-21
2.17,41.385,2019-08-29
2.17,41.385,2019-12-24
2.17,41.385,2019-08-16
2.17,41.385,2019-11-07
2.171,41.385,2019-06-28
2.171,41.385,2019-08-04
2.171,41.385,2019-10-29
2.172,41.385,2019-01-08
2.172,41.385,2019-08-19
2.172,41.385,2019-06-21
2.172,41.385,2019-09-28
2.172,41.385,2019-07-26
2.172,41.385,2019-09-01
2.172,41.385,2019-10-18
2.173,41.385,2019-12-21
2.173,41.385,2019-07-19
2.173,41.385,2019-07-29
2.173,41.385,2019-07-30
2.178,41.385,2019-04-10
2.179,41.385,2019-04-15
2.184,41.386,2019-02-10
2.184,41.386,2019-03-28
2.184,41.386,2019-08-25
2.185,41.386,2019-05-02
2.185,41.386,2019-02-05
2.185,41.386,2019-09-09
2.185,41.386,2019-08-26
2.185,41.386,2019-06-05
2.185,41.386,2019-06-04
2.185,41.386,2019-07-03
2.185,41.386,2019-04-27
2.186,41.386,2019-07-08
2.186,41.386,2019-06-20
2.154,41.385,2019-02-08
2.16,41.385,2019-08-05
2.16,41.385,2019-01-21
2.16,41.385,2019-05-25
2.16,41.385,2019-05-03
2.16,41.385,2019-07-18
2.16,41.385,2019-07-05
2.16,41.385,2019-10-09
2.16,41.385,2019-08-31
2.161,41.385,2019-07-11
2.161,41.385,2019-11-02
2.161,41.385,2019-07-29
2.161,41.385,2019-01-21
2.161,41.385,2019-11-21
2.161,41.385,2019-01-04
2.161,41.385,2019-07-26
2.161,41.385,2019-12-11
2.162,41.385,2019-01-21
2.162,41.385,2019-05-09
2.162,41.385,2019-12-20
2.163,41.385,2019-10-17
2.163,41.385,2019-01-09
2.164,41.385,2019-04-12
2.164,41.385,2019-08-03
2.164,41.385,2019-05-01
2.165,41.385,2019-10-25
2.165,41.385,2019-11-17
2.165,41.385,2019-11-03
2.165,41.385,2019-03-11
2.165,41.385,2019-04-02
2.165,41.385,2019-07-14
2.166,41.385,2019-02-03
2.166,41.385,2019-03-27
2.166,41.385,2019-02-21
2.166,41.385,2019-02-13
2.166,41.385,2019-08-23
2.167,41.385,2019-10-03
2.167,41.385,2019-02-19
2.167,41.385,2019-02-24
2.167,41.385,2019-08-20
2.167,41.385,2019-11-06
2.167,41.385,2019-09-10
2.167,41.385,2019-07-25
2.167,41.385,2019-07-20
2.167,41.385,2019-02-15
2.168,41.385,2019-10-26
2.168,41.385,2019-11-07
2.168,41.385,2019-11-23
2.168,41.385,2019-04-23
2.168,41.385,2019-09-27
2.168,41.385,2019-08-14
2.168,41.385,2019-03-02
2.168,41.385,2019-12-26
2.169,41.385,2019-11-17
2.17,41.385,2019-06-16
2.17,41.385,2019-12-26
2.17,41.385,2019-02-20
2.17,41.385,2019-01-23
2.17,41.385,2019-09-19
2.17,41.385,2019-12-08
2.17,41.385,2019-07-29
2.171,41.385,2019-09-16
2.171,41.385,2019-01-30
2.172,41.385,2019-01-13
2.172,41.385,2019-11-15
2.172,41.385,2019-08-17
2.172,41.385,2019-10-26
2.172,41.385,2019-04-19
2.172,41.385,2019-07-30
2.172,41.385,2019-04-06
2.172,41.385,2019-05-13
2.173,41.385,2019-11-30
2.173,41.385,2019-09-22
2.173,41.385,2019-03-17
2.173,41.385,2019-01-14
2.179,41.385,2019-09-14
2.18,41.385,2019-07-14
2.183,41.386,2019-12-04
2.184,41.385,2019-12-17
2.184,41.385,2019-02-14
2.184,41.385,2019-10-30
2.185,41.385,2019-08-15
2.185,41.385,2019-03-19
2.185,41.385,2019-10-02
2.185,41.385,2019-06-14
2.185,41.385,2019-01-25
2.185,41.385,2019-10-30
2.185,41.385,2019-08-20
2.185,41.385,2019-05-03
2.186,41.385,2019-02-05
2.186,41.385,2019-12-22
2.186,41.385,2019-05-04
2.153,41.387,2019-02-16
2.154,41.387,2019-01-03
2.154,41.387,2019-10-14
2.155,41.387,2019-02-03
2.157,41.387,2019-02-02
2.157,41.387,2019-03-18
2.181,41.386,2019-06-11
2.158,41.387,2019-02-11
2.177,41.385,2019-12-18
2.177,41.385,2019-06-24
2.181,41.386,2019-12-16
2.164,41.385,2019-04-21
2.178,41.385,2019-01-08
2.157,41.385,2019-07-27
2.164,41.385,2019-04-14
2.181,41.385,2019-07-27
2.181,41.385,2019-11-28
2.131,41.385,2019-08-20
2.155,41.385,2019-07-04
2.164,41.385,2019-01-03
2.169,41.385,2019-09-27
2.169,41.385,2019-06-16
2.173,41.385,2019-08-15
2.141,41.385,2019-05-08
2.154,41.385,2019-05-26
2.154,41.385,2019-10-28
2.155,41.385,2019-04-18
2.159,41.385,2019-12-25
2.16,41.385,2019-01-21
2.16,41.385,2019-05-19
2.16,41.385,2019-01-08
2.16,41.385,2019-07-03
2.16,41.385,2019-06-05
2.16,41.385,2019-09-10
2.16,41.385,2019-06-07
2.16,41.385,2019-05-12
2.161,41.385,2019-02-13
2.161,41.385,2019-05-10
2.161,41.385,2019-06-24
2.161,41.385,2019-11-25
2.161,41.385,2019-09-03
2.161,41.385,2019-07-25
2.161,41.385,2019-04-16
2.161,41.385,2019-05-08
2.162,41.385,2019-06-01
2.162,41.385,2019-11-12
2.162,41.385,2019-04-25
2.162,41.385,2019-09-29
2.163,41.385,2019-11-21
2.163,41.385,2019-12-18
2.163,41.385,2019-03-19
2.164,41.385,2019-05-24
2.165,41.385,2019-03-27
2.165,41.385,2019-10-16
2.165,41.385,2019-09-19
2.165,41.385,2019-06-12
2.165,41.385,2019-12-09
2.165,41.385,2019-10-20
2.165,41.385,2019-02-05
2.165,41.385,2019-10-09
2.165,41.385,2019-04-10
2.166,41.385,2019-04-09
2.166,41.385,2019-12-30
2.166,41.385,2019-08-14
2.166,41.385,2019-02-12
2.167,41.385,2019-05-27
2.167,41.385,2019-10-04
2.167,41.385,2019-04-14
2.167,41.385,2019-11-21
2.167,41.385,2019-09-25
2.167,41.385,2019-03-07
2.167,41.385,2019-11-27
2.167,41.385,2019-01-01
2.167,41.385,2019-12-18
2.168,41.385,2019-10-15
2.168,41.385,2019-11-03
2.168,41.385,2019-06-04
2.168,41.385,2019-05-26
2.168,41.385,2019-07-19
2.168,41.385,2019-08-18
2.168,41.385,2019-12-12
2.169,41.385,2019-07-22
2.169,41.385,2019-09-06
2.17,41.385,2019-10-22
2.17,41.385,2019-04-13
2.17,41.385,2019-09-18
2.17,41.385,2019-11-18
2.17,41.385,2019-06-02
2.17,41.385,2019-04-27
2.17,41.385,2019-02-03
2.17,41.385,2019-12-27
2.17,41.385,2019-06-07
2.171,41.385,2019-06-09
2.171,41.385,2019-09-19
2.171,41.385,2019-12-19
2.172,41.385,2019-12-09
2.172,41.385,2019-04-13
2.172,41.385,2019-05-03
2.172,41.385,2019-06-28
2.172,41.385,2019-02-13
2.172,41.385,2019-03-28
2.172,41.385,2019-04-06
2.172,41.385,2019-03-31
2.173,41.385,2019-09-19
2.173,41.385,2019-04-27
2.173,41.385,2019-11-15
2.173,41.385,2019-01-22
2.173,41.385,2019-01-07
2.178,41.385,2019-07-25
2.179,41.385,2019-04-13
2.18,41.385,2019-07-17
2.181,41.385,2019-05-17
2.184,41.385,2019-11-14
2.184,41.385,2019-11-18
2.184,41.385,2019-04-15
2.184,41.385,2019-01-07
2.185,41.385,2019-03-28
2.185,41.385,2019-04-17
2.185,41.385,2019-02-04
2.185,41.385,2019-04-26
2.185,41.385,2019-05-25
2.185,41.385,2019-11-09
2.185,41.385,2019-12-05
2.185,41.385,2019-01-11
2.186,41.385,2019-01-08
2.186,41.385,2019-12-31
2.186,41.385,2019-02-21
2.186,41.385,2019-03-09
2.154,41.385,2019-06-10
2.154,41.385,2019-01-29
2.155,41.385,2019-06-24
2.155,41.385,2019-03-11
2.159,41.385,2019-01-02
2.16,41.385,2019-07-05
2.16,41.385,2019-09-24
2.16,41.385,2019-09-11
2.16,41.385,2019-05-23
2.16,41.385,2019-04-05
2.16,41.385,2019-01-07
2.16,41.385,2019-01-26
2.16,41.385,2019-08-29
2.161,41.385,2019-03-15
2.161,41.385,2019-09-22
2.161,41.385,2019-09-06
2.161,41.385,2019-01-16
2.161,41.385,2019-10-04
2.161,41.385,2019-04-21
2.161,41.385,2019-08-17
2.161,41.385,2019-04-22
2.162,41.385,2019-11-11
2.162,41.385,2019-05-30
2.162,41.385,2019-12-01
2.162,41.385,2019-10-30
2.163,41.385,2019-07-28
2.163,41.385,2019-08-13
2.164,41.385,2019-01-12
2.164,41.385,2019-11-04
2.164,41.385,2019-11-09
2.165,41.385,2019-03-11
2.165,41.385,2019-08-03
2.165,41.385,2019-11-25
2.165,41.385,2019-01-28
2.165,41.385,2019-10-05
2.165,41.385,2019-11-10
2.165,41.385,2019-10-25
2.165,41.385,2019-04-24
2.166,41.385,2019-02-04
2.166,41.385,2019-05-08
2.166,41.385,2019-11-04
2.167,41.385,2019-03-06
2.167,41.385,2019-07-15
2.167,41.385,2019-04-08
2.167,41.385,2019-07-08
2.167,41.385,2019-10-26
2.167,41.385,2019-09-14
2.167,41.385,2019-03-07
2.167,41.385,2019-12-05
2.167,41.385,2019-12-14
2.168,41.385,2019-11-18
2.168,41.385,2019-10-29
2.168,41.385,2019-12-23
2.168,41.385,2019-03-31
2.168,41.385,2019-09-08
2.168,41.385,2019-03-30
2.169,41.385,2019-11-05
2.17,41.385,2019-04-17
2.17,41.385,2019-05-05
2.17,41.385,2019-11-01
2.17,41.385,2019-04-17
2.17,41.385,2019-12-07
2.17,41.385,2019-10-07
2.17,41.385,2019-08-20
2.17,41.385,2019-01-17
2.171,41.385,2019-06-02
2.171,41.385,2019-10-02
2.171,41.385,2019-02-22
2.171,41.385,2019-09-27
2.172,41.385,2019-03-10
2.172,41.385,2019-08-30
2.172,41.385,2019-03-25
2.172,41.385,2019-11-05
2.172,41.385,2019-03-08
2.172,41.385,2019-05-03
2.172,41.385,2019-10-28
2.172,41.385,2019-03-31
2.173,41.385,2019-03-03
2.173,41.385,2019-01-04
2.173,41.385,2019-08-20
2.173,41.385,2019-01-03
2.179,41.385,2019-05-21
2.18,41.385,2019-06-30
2.18,41.385,2019-08-18
2.183,41.385,2019-08-18
2.183,41.385,2019-07-10
2.184,41.385,2019-05-13
2.184,41.385,2019-02-12
2.184,41.385,2019-04-23
2.185,41.385,2019-10-18
2.185,41.385,2019-09-18
2.185,41.385,2019-04-29
2.185,41.385,2019-02-05
2.185,41.385,2019-08-16
2.185,41.385,2019-02-07
2.185,41.385,2019-05-22
2.185,41.385,2019-11-12
2.186,41.385,2019-08-30
2.186,41.385,2019-01-31
2.186,41.385,2019-03-20
2.186,41.385,2019-04-08
2.154,41.385,2019-06-16
2.154,41.385,2019-11-15
2.154,41.385,2019-08-31
2.154,41.385,2019-12-21
2.155,41.385,2019-06-27
2.157,41.385,2019-04-01
2.159,41.385,2019-08-09
2.16,41.385,2019-10-23
2.16,41.385,2019-09-24
2.16,41.385,2019-09-26
2.16,41.385,2019-11-30
2.16,41.385,2019-02-24
2.16,41.385,2019-04-02
2.16,41.385,2019-11-10
2.161,41.385,2019-03-15
2.161,41.385,2019-10-04
2.161,41.385,2019-11-03
2.161,41.385,2019-02-15
2.161,41.385,2019-07-09
2.161,41.385,2019-09-17
2.161,41.385,2019-01-28
2.161,41.385,2019-05-01
2.162,41.385,2019-05-20
2.162,41.385,2019-05-07
2.162,41.385,2019-07-08
2.162,41.385,2019-07-02
2.162,41.385,2019-03-14
2.163,41.385,2019-10-09
2.163,41.385,2019-07-19
2.165,41.385,2019-07-20
2.165,41.385,2019-04-11
2.165,41.385,2019-06-09
2.165,41.385,2019-07-27
2.165,41.385,2019-11-12
2.165,41.385,2019-07-23
2.165,41.385,2019-10-19
2.166,41.385,2019-03-01
2.166,41.385,2019-03-05
2.166,41.385,2019-10-02
2.166,41.385,2019-11-16
2.167,41.385,2019-04-25
2.167,41.385,2019-10-20
2.167,41.385,2019-08-02
2.167,41.385,2019-10-17
2.167,41.385,2019-01-27
2.167,41.385,2019-03-02
2.167,41.385,2019-07-17
2.167,41.385,2019-02-01
2.168,41.385,2019-11-16
2.168,41.385,2019-11-27
2.168,41.385,2019-10-27
2.168,41.385,2019-10-18
2.168,41.385,2019-09-14
2.169,41.385,2019-07-04
2.17,41.385,2019-01-11
2.17,41.385,2019-11-07
2.17,41.385,2019-01-26
2.17,41.385,2019-12-03
2.17,41.385,2019-12-03
2.17,41.385,2019-11-20
2.17,41.385,2019-07-05
2.171,41.385,2019-12-23
2.171,41.385,2019-09-02
2.171,41.385,2019-11-18
2.171,41.385,2019-09-07
2.171,41.385,2019-05-06
2.172,41.385,2019-11-30
2.172,41.385,2019-09-05
2.172,41.385,2019-01-21
2.172,41.385,2019-08-10
2.172,41.385,2019-08-20
2.172,41.385,2019-06-28
2.172,41.385,2019-04-30
2.172,41.385,2019-11-01
2.173,41.385,2019-07-30
2.173,41.385,2019-06-19
2.173,41.385,2019-09-17
2.173,41.385,2019-10-28
2.173,41.385,2019-10-12
2.179,41.385,2019-11-23
2.179,41.385,2019-06-25
2.179,41.385,2019-12-05
2.18,41.385,2019-01-22
2.18,41.385,2019-05-17
2.18,41.385,2019-04-18
2.183,41.385,2019-01-08
2.183,41.385,2019-07-25
2.184,41.385,2019-03-16
2.184,41.385,2019-12-21
2.184,41.385,2019-11-11
2.185,41.385,2019-06-06
2.185,41.385,2019-10-18
2.185,41.385,2019-09-12
2.185,41.385,2019-04-10
2.185,41.385,2019-08-29
2.185,41.385,2019-06-19
2.185,41.385,2019-05-31
2.185,41.385,2019-01-20
2.186,41.385,2019-03-07
2.186,41.385,2019-04-18
2.186,41.385,2019-02-26
2.186,41.385,2019-04-29
2.186,41.385,2019-09-29
2.154,41.385,2019-01-11
2.154,41.385,2019-08-29
2.155,41.385,2019-04-23
2.155,41.385,2019-04-16
2.155,41.385,2019-03-01
2.155,41.385,2019-04-13
2.159,41.385,2019-05-27
2.16,41.385,2019-12-11
2.16,41.385,2019-07-06
2.16,41.385,2019-11-11
2.16,41.385,2019-06-28
2.16,41.385,2019-10-13
2.16,41.385,2019-03-01
2.16,41.385,2019-11-02
2.161,41.385,2019-01-10
2.161,41.385,2019-04-28
2.161,41.385,2019-06-30
2.161,41.385,2019-10-30
2.161,41.385,2019-04-12
2.161,41.385,2019-01-06
2.161,41.385,2019-04-26
2.161,41.385,2019-09-22
2.162,41.385,2019-11-03
2.162,41.385,2019-09-14
2.162,41.385,2019-10-20
2.162,41.385,2019-06-30
2.162,41.385,2019-12-09
2.163,41.385,2019-09-12
2.163,41.385,2019-11-06
2.164,41.385,2019-09-09
2.165,41.385,2019-06-12
2.165,41.385,2019-10-10
2.165,41.385,2019-10-24
2.165,41.385,2019-07-15
2.165,41.385,2019-03-23
2.166,41.385,2019-12-07
2.166,41.385,2019-09-11
2.166,41.385,2019-08-18
2.167,41.385,2019-07-11
2.167,41.385,2019-07-12
2.167,41.385,2019-09-09
2.167,41.385,2019-05-22
2.167,41.385,2019-07-12
2.167,41.385,2019-03-30
2.167,41.385,2019-09-05
2.167,41.385,2019-12-01
2.168,41.385,2019-11-22
2.168,41.385,2019-06-10
2.168,41.385,2019-06-06
2.168,41.385,2019-10-13
2.169,41.385,2019-08-08
2.169,41.385,2019-07-28
2.169,41.385,2019-12-06
2.169,41.385,2019-07-27
2.17,41.385,2019-01-30
2.17,41.385,2019-05-26
2.17,41.385,2019-11-16
2.17,41.385,2019-04-29
2.17,41.385,2019-10-17
2.17,41.385,2019-03-12
2.17,41.385,2019-05-07
2.171,41.385,2019-01-26
2.171,41.385,2019-05-15
2.171,41.385,2019-06-01
2.171,41.385,2019-11-17
2.171,41.385,2019-08-04
2.172,41.385,2019-07-26
2.172,41.385,2019-04-17
2.172,41.385,2019-10-19
2.172,41.385,2019-07-26
2.172,41.385,2019-09-26
2.172,41.385,2019-06-30
2.172,41.385,2019-01-10
2.173,41.385,2019-05-05
2.173,41.385,2019-04-04
2.178,41.385,2019-12-08
2.179,41.385,2019-10-16
2.179,41.385,2019-09-04
2.18,41.385,2019-04-14
2.18,41.385,2019-02-05
2.18,41.385,2019-02-16
2.18,41.385,2019-03-17
2.183,41.385,2019-05-02
2.183,41.385,2019-01-19
2.183,41.385,2019-06-12
2.184,41.385,2019-10-06
2.184,41.385,2019-05-14
2.184,41.385,2019-07-23
2.184,41.385,2019-10-13
2.185,41.385,2019-06-11
2.185,41.385,2019-08-01
2.185,41.385,2019-09-02
2.185,41.385,2019-10-01
2.185,41.385,2019-07-15
2.185,41.385,2019-10-15
2.185,41.385,2019-09-03
2.185,41.385,2019-10-24
2.186,41.385,2019-06-09
2.186,41.385,2019-03-22
2.186,41.385,2019-10-05
2.186,41.385,2019-06-04
2.186,41.385,2019-01-28
2.186,41.385,2019-02-28
2.155,41.385,2019-06-08
2.155,41.385,2019-01-01
2.155,41.385,2019-04-21
2.155,41.385,2019-07-08
2.159,41.385,2019-08-05
2.159,41.385,2019-07-01
2.159,41.385,2019-06-21
2.16,41.385,2019-07-12
2.16,41.385,2019-04-01
2.16,41.385,2019-02-07
2.16,41.385,2019-01-16
2.16,41.385,2019-10-07
2.16,41.385,2019-07-09
2.16,41.385,2019-01-17
2.16,41.385,2019-12-19
2.161,41.385,2019-11-26
2.161,41.385,2019-12-25
2.161,41.385,2019-02-06
2.161,41.385,2019-05-16
2.161,41.385,2019-07-02
2.161,41.385,2019-09-21
2.161,41.385,2019-12-28
2.161,41.385,2019-11-27
2.162,41.385,2019-12-18
2.162,41.385,2019-01-20
2.162,41.385,2019-12-10
2.162,41.385,2019-07-27
2.162,41.385,2019-12-07
2.163,41.385,2019-11-19
2.163,41.385,2019-11-24
2.163,41.385,2019-09-21
2.165,41.385,2019-02-04
2.165,41.385,2019-08-02
2.166,41.385,2019-01-22
2.166,41.385,2019-11-06
2.167,41.385,2019-04-16
2.167,41.385,2019-12-13
2.167,41.385,2019-09-25
2.167,41.385,2019-01-30
2.167,41.385,2019-08-02
2.167,41.385,2019-11-30
2.167,41.385,2019-05-04
2.167,41.385,2019-09-27
2.167,41.385,2019-04-04
2.168,41.385,2019-04-09
2.168,41.385,2019-08-31
2.169,41.385,2019-10-13
2.169,41.385,2019-10-11
2.17,41.385,2019-08-28
2.17,41.385,2019-08-07
2.17,41.385,2019-12-17
2.17,41.385,2019-10-01
2.17,41.385,2019-11-13
2.171,41.385,2019-11-25
2.171,41.385,2019-11-09
2.171,41.385,2019-10-30
2.171,41.385,2019-01-15
2.172,41.385,2019-08-29
2.172,41.385,2019-06-08
2.172,41.385,2019-03-27
2.172,41.385,2019-12-31
2.173,41.385,2019-10-11
2.173,41.385,2019-08-31
2.173,41.385,2019-01-05
2.176,41.386,2019-06-30
2.178,41.385,2019-05-25
2.179,41.385,2019-02-13
2.18,41.385,2019-12-02
2.18,41.385,2019-08-10
2.18,41.385,2019-11-16
2.183,41.385,2019-10-18
2.183,41.385,2019-10-11
2.184,41.385,2019-01-05
2.184,41.385,2019-03-19
2.184,41.385,2019-02-18
2.185,41.385,2019-12-03
2.185,41.385,2019-09-21
2.185,41.385,2019-04-14
2.185,41.385,2019-12-27
2.185,41.385,2019-03-28
2.185,41.385,2019-02-17
2.185,41.385,2019-08-20
2.185,41.385,2019-07-26
2.186,41.385,2019-06-02
2.186,41.385,2019-04-11
2.186,41.385,2019-09-19
2.186,41.385,2019-01-15
2.154,41.385,2019-01-27
2.154,41.385,2019-12-03
2.154,41.385,2019-05-31
2.155,41.385,2019-09-27
2.155,41.385,2019-10-16
2.157,41.385,2019-08-16
2.159,41.385,2019-09-19
2.159,41.385,2019-04-11
2.159,41.385,2019-10-30
2.16,41.385,2019-02-28
2.16,41.385,2019-12-23
2.16,41.385,2019-02-09
2.16,41.385,2019-11-12
2.16,41.385,2019-02-27
2.16,41.385,2019-05-15
2.16,41.385,2019-08-28
2.16,41.385,2019-05-01
2.161,41.385,2019-11-10
2.161,41.385,2019-03-15
2.161,41.385,2019-06-14
2.161,41.385,2019-12-09
2.161,41.385,2019-07-25
2.161,41.385,2019-05-12
2.161,41.385,2019-02-12
2.161,41.385,2019-09-11
2.162,41.385,2019-03-31
2.162,41.385,2019-10-19
2.162,41.385,2019-06-18
2.162,41.385,2019-08-12
2.162,41.385,2019-07-19
2.163,41.385,2019-01-09
2.163,41.385,2019-04-06
2.163,41.385,2019-12-04
2.164,41.385,2019-11-08
2.164,41.385,2019-08-05
2.165,41.385,2019-10-05
2.166,41.385,2019-03-05
2.166,41.385,2019-04-11
2.166,41.385,2019-01-06
2.167,41.385,2019-05-18
2.167,41.385,2019-12-30
2.167,41.385,2019-04-05
2.167,41.385,2019-08-29
2.167,41.385,2019-05-04
2.167,41.385,2019-12-10
2.167,41.385,2019-04-19
2.168,41.385,2019-10-12
2.168,41.385,2019-06-03
2.168,41.385,2019-07-13
2.169,41.385,2019-04-24
2.169,41.385,2019-07-19
2.169,41.385,2019-08-04
2.169,41.385,2019-08-08
2.17,41.385,2019-05-04
2.17,41.385,2019-02-05
2.17,41.385,2019-09-13
2.17,41.385,2019-12-16
2.17,41.385,2019-12-14
2.171,41.385,2019-05-22
2.171,41.385,2019-01-05
2.172,41.385,2019-05-08
2.172,41.385,2019-11-06
2.172,41.385,2019-06-05
2.172,41.385,2019-12-04
2.172,41.385,2019-10-21
2.172,41.385,2019-09-18
2.176,41.385,2019-05-14
2.178,41.385,2019-04-10
2.178,41.385,2019-04-07
2.178,41.385,2019-06-27
2.179,41.385,2019-03-10
2.179,41.385,2019-02-13
2.18,41.385,2019-02-01
2.18,41.385,2019-12-31
2.18,41.385,2019-05-31
2.18,41.385,2019-11-14
2.183,41.385,2019-04-21
2.183,41.385,2019-11-09
2.183,41.385,2019-02-15
2.183,41.385,2019-02-10
2.183,41.385,2019-06-26
2.184,41.385,2019-02-16
2.184,41.385,2019-05-31
2.184,41.385,2019-02-18
2.185,41.385,2019-01-19
2.185,41.385,2019-10-14
2.185,41.385,2019-09-18
2.185,41.385,2019-12-11
2.185,41.385,2019-12-27
2.185,41.385,2019-11-21
2.185,41.385,2019-05-22
2.185,41.385,2019-06-15
2.186,41.385,2019-04-14
2.186,41.385,2019-10-12
2.186,41.385,2019-06-05
2.186,41.385,2019-07-17
2.186,41.385,2019-04-26
2.186,41.385,2019-09-29
2.186,41.385,2019-01-25
2.154,41.385,2019-07-20
2.154,41.385,2019-06-20
2.154,41.385,2019-03-11
2.155,41.385,2019-12-24
2.155,41.385,2019-08-01
2.155,41.385,2019-06-06
2.155,41.385,2019-12-14
2.156,41.385,2019-04-25
2.16,41.385,2019-02-20
2.16,41.385,2019-02-23
2.16,41.385,2019-07-30
2.16,41.385,2019-03-14
2.16,41.385,2019-08-04
2.16,41.385,2019-02-19
2.16,41.385,2019-05-01
2.161,41.385,2019-08-24
2.161,41.385,2019-03-02
2.161,41.385,2019-06-25
2.161,41.385,2019-11-24
2.161,41.385,2019-01-27
2.161,41.385,2019-05-02
2.161,41.385,2019-02-16
2.161,41.385,2019-02-05
2.162,41.385,2019-02-16
2.162,41.385,2019-09-14
2.162,41.385,2019-08-18
2.162,41.385,2019-07-31
2.162,41.385,2019-08-02
2.163,41.385,2019-02-21
2.163,41.385,2019-05-16
2.163,41.385,2019-05-22
2.163,41.385,2019-07-25
2.164,41.385,2019-10-11
2.165,41.385,2019-08-12
2.166,41.385,2019-05-09
2.166,41.385,2019-07-21
2.166,41.385,2019-06-02
2.166,41.385,2019-09-18
2.167,41.385,2019-01-14
2.167,41.385,2019-10-25
2.167,41.385,2019-01-08
2.167,41.385,2019-09-27
2.167,41.385,2019-09-24
2.167,41.385,2019-08-18
2.168,41.385,2019-09-05
2.168,41.385,2019-09-19
2.169,41.385,2019-11-06
2.169,41.385,2019-10-07
2.169,41.385,2019-12-31
2.169,41.385,2019-09-15
2.169,41.385,2019-09-24
2.169,41.385,2019-07-24
2.175,41.385,2019-01-17
2.176,41.385,2019-03-09
2.178,41.385,2019-07-24
2.178,41.385,2019-03-18
2.179,41.385,2019-09-05
2.179,41.385,2019-03-14
2.18,41.385,2019-06-14
2.18,41.385,2019-02-26
2.18,41.385,2019-09-13
2.18,41.385,2019-04-08
2.18,41.385,2019-08-06
2.183,41.385,2019-10-23
2.183,41.385,2019-03-26
2.183,41.385,2019-11-30
2.183,41.385,2019-08-10
2.184,41.385,2019-10-18
2.184,41.385,2019-02-14
2.184,41.385,2019-07-05
2.185,41.385,2019-05-16
2.185,41.385,2019-05-13
2.185,41.385,2019-06-10
2.185,41.385,2019-02-07
2.185,41.385,2019-07-13
2.185,41.385,2019-05-24
2.185,41.385,2019-11-03
2.185,41.385,2019-05-03
2.186,41.385,2019-08-20
2.186,41.385,2019-02-22
2.186,41.385,2019-07-31
2.186,41.385,2019-03-17
2.186,41.385,2019-11-06
2.186,41.385,2019-12-08
2.154,41.385,2019-08-20
2.154,41.385,2019-11-18
2.155,41.385,2019-07-29
2.155,41.385,2019-06-05
2.155,41.385,2019-09-02
2.155,41.385,2019-08-15
2.155,41.385,2019-06-01
2.159,41.385,2019-12-28
2.159,41.385,2019-05-13
2.16,41.385,2019-02-06
2.16,41.385,2019-03-19
2.16,41.385,2019-11-04
2.16,41.385,2019-01-15
2.16,41.385,2019-05-08
2.161,41.385,2019-02-05
2.161,41.385,2019-07-18
2.161,41.385,2019-08-13
2.161,41.385,2019-01-28
2.161,41.385,2019-04-12
2.161,41.385,2019-11-04
2.161,41.385,2019-02-02
2.161,41.385,2019-01-07
2.162,41.385,2019-12-25
2.162,41.385,2019-02-02
2.162,41.385,2019-08-07
2.162,41.385,2019-01-19
2.162,41.385,2019-10-25
2.163,41.385,2019-06-22
2.163,41.385,2019-01-09
2.163,41.385,2019-10-30
2.164,41.385,2019-12-21
2.165,41.385,2019-06-21
2.165,41.385,2019-12-04
2.165,41.385,2019-06-22
2.166,41.385,2019-07-24
2.166,41.385,2019-12-19
2.166,41.385,2019-01-16
2.166,41.385,2019-11-24
2.166,41.385,2019-06-27
2.167,41.385,2019-03-19
2.167,41.385,2019-10-02
2.167,41.385,2019-03-11
2.167,41.385,2019-08-23
2.167,41.385,2019-02-06
2.168,41.385,2019-07-08
2.168,41.385,2019-01-18
2.168,41.385,2019-06-28
2.169,41.385,2019-09-24
2.169,41.385,2019-07-07
2.169,41.385,2019-06-01
2.169,41.385,2019-05-10
2.169,41.385,2019-03-31
2.175,41.385,2019-05-09
2.176,41.385,2019-05-16
2.178,41.385,2019-11-23
2.178,41.385,2019-11-26
2.178,41.385,2019-07-26
2.178,41.385,2019-04-09
2.179,41.385,2019-10-07
2.179,41.385,2019-04-04
2.179,41.385,2019-08-04
2.18,41.385,2019-09-26
2.18,41.385,2019-02-28
2.18,41.385,2019-05-22
2.18,41.385,2019-11-26
2.183,41.385,2019-12-12
2.183,41.385,2019-10-18
2.183,41.385,2019-08-17
2.183,41.385,2019-02-27
2.183,41.385,2019-02-03
2.184,41.385,2019-09-26
2.184,41.385,2019-08-20
2.185,41.385,2019-04-06
2.185,41.385,2019-05-17
2.185,41.385,2019-11-30
2.185,41.385,2019-03-09
2.185,41.385,2019-01-31
2.185,41.385,2019-10-10
2.185,41.385,2019-07-10
2.185,41.385,2019-08-22
2.186,41.385,2019-04-05
2.186,41.385,2019-04-21
2.186,41.385,2019-09-04
2.186,41.385,2019-01-06
2.153,41.387,2019-05-25
2.153,41.387,2019-09-09
2.173,41.385,2019-01-07
2.173,41.385,2019-05-06
2.173,41.385,2019-01-30
